% Compass data recorded with 'snsrlog'
% 
% 
% Label description:
% 	 0: Default Label
% 	 1: walking
% 
% Column description:
% 	 1: Seconds.milliseconds since 1970
% 	 2: Magnetic heading in degrees starting at due north and continuing clockwise (e.g. east = 90) - negative values indicate invalid values
% 		 NOTE: True heading only provides valid values when GPS is activated at same time!
% 	 3: True heading in degrees starting at due north and continuing clockwise (e.g. east = 90) - negative values indicate invalid values
% 	 4: Error likelihood - negative values indicate invalid values
% 	 5: Geomagnetic data for the x-axis measured in microteslas
% 	 6: Geomagnetic data for the y-axis measured in microteslas
% 	 7: Geomagnetic data for the z-axis measured in microteslas
% 	 8: Label used for the current sample
% 
% 
1502159871.234	 165.162476	 157.735825	 20.000000	 -3.816936	 -42.901073	 -24.440826	 0
1502159871.259	 166.001038	 158.574387	 20.000000	 -2.536772	 -43.188675	 -24.140656	 0
1502159871.283	 166.809494	 159.382843	 20.000000	 -2.058224	 -43.340767	 -23.960785	 0
1502159871.309	 167.462921	 160.036270	 20.000000	 -1.168940	 -43.390373	 -23.313507	 0
1502159871.333	 168.276749	 160.850098	 20.000000	 -0.821943	 -43.720413	 -23.679779	 0
1502159871.333	 168.276749	 160.850098	 20.000000	 -0.821943	 -43.720413	 -23.679779	 0
1502159871.359	 169.712051	 162.285400	 20.000000	 0.195051	 -43.350609	 -24.123138	 0
1502159871.383	 172.055405	 164.628754	 20.000000	 1.266071	 -43.093292	 -24.448608	 0
1502159871.409	 173.098984	 165.672333	 20.000000	 3.258564	 -43.505737	 -23.098694	 0
1502159871.433	 172.931931	 165.505280	 20.000000	 2.965046	 -43.855484	 -22.561737	 0
1502159871.434	 172.931931	 165.505280	 20.000000	 2.965046	 -43.855484	 -22.561737	 0
1502159871.459	 173.016022	 165.589371	 20.000000	 2.681259	 -43.822872	 -22.726501	 0
1502159871.483	 173.208252	 165.781601	 20.000000	 2.015892	 -43.561115	 -23.265259	 0
1502159871.509	 173.413452	 165.986801	 20.000000	 1.946463	 -43.260609	 -23.603302	 0
1502159871.534	 173.421692	 165.995041	 20.000000	 1.689474	 -43.101780	 -23.815582	 0
1502159871.534	 173.421692	 165.995041	 20.000000	 1.689474	 -43.101780	 -23.815582	 0
1502159871.559	 173.372574	 165.945923	 20.000000	 1.324066	 -42.883633	 -23.851105	 0
1502159871.583	 173.529037	 166.102386	 20.000000	 1.073181	 -43.003666	 -24.236542	 0
1502159871.609	 173.849594	 166.422943	 20.000000	 0.663616	 -42.543221	 -24.569946	 0
1502159871.633	 174.111389	 166.684738	 20.000000	 0.783455	 -42.539288	 -24.835632	 0
1502159871.633	 174.111389	 166.684738	 20.000000	 0.783455	 -42.539288	 -24.835632	 0
1502159871.660	 174.068619	 166.641968	 20.000000	 0.862772	 -42.483959	 -25.202026	 0
1502159871.683	 173.947571	 166.520920	 20.000000	 1.289778	 -42.677547	 -25.029114	 0
1502159871.709	 174.052444	 166.625793	 20.000000	 1.916809	 -42.889378	 -25.005432	 0
1502159871.734	 174.202072	 166.775421	 20.000000	 2.318115	 -42.911427	 -25.368378	 0
1502159871.734	 174.202072	 166.775421	 20.000000	 2.318115	 -42.911427	 -25.368378	 0
1502159871.763	 174.131210	 166.704559	 20.000000	 2.298176	 -42.620659	 -26.005676	 0
1502159871.784	 173.747162	 166.320511	 20.000000	 2.335781	 -42.526764	 -26.471313	 0
1502159871.809	 173.459641	 166.032990	 20.000000	 2.233240	 -42.196175	 -27.569946	 0
1502159871.834	 173.409866	 165.983215	 20.000000	 1.897455	 -41.761295	 -28.398163	 0
1502159871.834	 173.409866	 165.983215	 20.000000	 1.897455	 -41.761295	 -28.398163	 0
1502159871.860	 173.347900	 165.921249	 20.000000	 1.955788	 -41.685310	 -29.131470	 0
1502159871.885	 173.356171	 165.929520	 20.000000	 2.068960	 -41.692623	 -29.764893	 0
1502159871.910	 173.255569	 165.828918	 20.000000	 2.599140	 -41.234737	 -31.026611	 0
1502159871.936	 172.965607	 165.538956	 20.000000	 3.005308	 -40.873062	 -31.660736	 0
